Freq Drug Use,stweight,sexpart,sexpart2,q9,q10,q11,q12,q17,q22,q33,q40,q41,q45,q46,q47,q48,q54,q60,q61,q62,q76,q78,qsportsdrink,q43_2.0,q43_5.0,q43_6.0,q43_7.0,q43_8.0,q65_3.0,q65_4.0,q66_2.0,q66_3.0,q66_4.0,q30_2.0,q34_2.0,q59_2.0,q63_2.0,q63_3.0,q64_2.0,q64_3.0
False,75.3,2.0,2.0,1.0,2.0,4.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
True,0.0,0.0,0.0,5.0,6.0,8.0,5.0,8.0,6.0,7.0,7.0,2.0,8.0,7.0,2.0,6.0,6.0,0.0,0.0,0.0,7.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
True,0.0,2.0,2.0,5.0,6.0,8.0,5.0,8.0,6.0,7.0,7.0,2.0,8.0,7.0,2.0,6.0,6.0,2.0,7.0,8.0,7.0,8.0,7.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
True,65.77,1.0,1.0,2.0,1.0,1.0,5.0,0.0,1.0,0.0,7.0,4.0,0.0,7.0,3.0,6.0,3.0,1.0,1.0,1.0,7.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
True,0.0,3.0,3.0,5.0,6.0,8.0,5.0,8.0,1.0,7.0,7.0,0.0,8.0,7.0,2.0,6.0,6.0,2.0,7.0,8.0,7.0,1.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
True,0.0,2.0,2.0,5.0,5.0,5.0,5.0,0.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,6.0,1.0,2.0,7.0,8.0,7.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
True,58.06,2.0,2.0,1.0,1.0,1.0,5.0,3.0,4.0,4.0,6.0,4.0,7.0,7.0,0.0,1.0,1.0,0.0,6.0,4.0,3.0,4.0,3.0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
True,0.0,0.0,0.0,5.0,5.0,2.0,5.0,8.0,0.0,7.0,7.0,2.0,6.0,7.0,2.0,6.0,2.0,0.0,0.0,0.0,4.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
True,88.45,0.0,0.0,5.0,6.0,8.0,5.0,8.0,6.0,7.0,7.0,2.0,8.0,7.0,2.0,6.0,1.0,0.0,0.0,0.0,6.0,8.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
True,72.58,0.0,0.0,5.0,0.0,0.0,5.0,8.0,3.0,7.0,7.0,3.0,0.0,7.0,4.0,5.0,6.0,0.0,0.0,0.0,7.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,44.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
False,49.44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,8.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
True,0.0,2.0,2.0,2.0,2.0,4.0,3.0,0.0,0.0,0.0,3.0,2.0,2.0,7.0,5.0,2.0,2.0,0.0,0.0,0.0,7.0,3.0,3.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
False,53.52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,61.69,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
False,71.22,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,52.16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
True,81.65,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,2.0,4.0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0
True,54.43,2.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,3.0,8.0,3.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
False,65.32,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
True,54.43,1.0,1.0,3.0,3.0,3.0,5.0,1.0,2.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
True,61.24,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,5.0,4.0,3.0,7.0,4.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
False,79.38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,74.84,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,4.0,1.0,1.0,3.0,3.0,3.0,2.0,8.0,4.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0
False,111.13,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
True,68.04,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,2.0,8.0,2.0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1
False,92.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
True,68.04,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,6.0,4.0,1.0,5.0,5.0,1.0,1.0,4.0,7.0,8.0,4.0,8.0,6.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
False,49.44,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
False,40.82,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,58.97,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,59.88,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
False,68.49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
True,113.4,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,6.0,3.0,5.0,6.0,2.0,5.0,2.0,3.0,5.0,3.0,5.0,2.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
False,47.63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,90.72,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,58.97,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
True,66.68,2.0,2.0,1.0,2.0,7.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
False,67.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,3.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
True,56.7,2.0,2.0,1.0,0.0,0.0,1.0,3.0,2.0,5.0,7.0,4.0,1.0,7.0,2.0,1.0,1.0,2.0,7.0,8.0,1.0,5.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
True,63.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0
False,61.24,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
False,54.43,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
False,92.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,8.0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,43.55,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,56.7,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,61.24,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,7.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
True,65.77,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,5.0,1.0,3.0,5.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
False,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,58.97,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
True,61.69,1.0,1.0,2.0,0.0,0.0,5.0,3.0,2.0,3.0,5.0,4.0,8.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,8.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
False,88.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,65.77,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,8.0,1.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
False,67.13,2.0,2.0,1.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
False,79.38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
True,71.67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0
True,72.58,2.0,2.0,1.0,2.0,2.0,0.0,3.0,2.0,2.0,2.0,5.0,1.0,7.0,5.0,5.0,1.0,5.0,5.0,4.0,7.0,2.0,7.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
False,53.52,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,49.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,72.58,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
True,57.61,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,8.0,3.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
True,49.9,2.0,2.0,2.0,0.0,0.0,1.0,3.0,2.0,1.0,4.0,3.0,0.0,7.0,2.0,6.0,1.0,4.0,3.0,2.0,1.0,2.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
False,0.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,90.72,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,68.04,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
False,61.24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,8.0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,52.16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,8.0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,54.43,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
True,99.79,1.0,1.0,2.0,5.0,8.0,3.0,5.0,3.0,1.0,4.0,4.0,8.0,7.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
True,68.04,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,8.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
True,56.7,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,8.0,3.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
True,70.76,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,5.0,2.0,5.0,5.0,3.0,2.0,2.0,6.0,2.0,3.0,5.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
False,58.06,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,2.0,8.0,5.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
False,63.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,81.19,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
False,74.84,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,63.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,8.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
True,73.03,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,4.0,7.0,1.0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0
False,47.63,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,8.0,5.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
False,0.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,3.0,3.0,2.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
False,65.77,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
False,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,8.0,2.0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0
False,83.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,74.84,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,5.0,1.0,1.0,3.0,2.0,2.0,1.0,8.0,1.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1
False,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
False,39.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,0.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
False,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,6.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
True,90.72,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,5.0,2.0,1.0,5.0,2.0,3.0,2.0,4.0,6.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
True,81.65,0.0,0.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,5.0,0.0,3.0,4.0,2.0,3.0,0.0,0.0,0.0,2.0,6.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
False,67.59,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,8.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
True,52.16,0.0,0.0,1.0,6.0,8.0,5.0,1.0,5.0,7.0,0.0,2.0,8.0,7.0,2.0,6.0,1.0,5.0,3.0,0.0,3.0,8.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
False,52.16,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
False,102.51,1.0,1.0,1.0,2.0,2.0,5.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,51.71,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,8.0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,70.31,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,8.0,2.0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
False,54.43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
True,79.38,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,4.0,5.0,2.0,8.0,7.0,4.0,6.0,3.0,4.0,6.0,3.0,5.0,5.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
False,63.5,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,56.7,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
False,99.79,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,54.43,2.0,2.0,5.0,0.0,0.0,0.0,8.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
False,50.35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,8.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
